,id,genre,track_name,artist_name,duration_ms,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,Mood
747,2zr8lENtGQ82eok6UwagWq,metalcore,This Is Goodbye,Killswitch Engage,257213,0.492,2.86e-05,0.988,0.437,0.0807,0.147,-3.782,0.0956,140.017,Energetic
748,5xrPkz6VT1oBsKwvWjANoF,metalcore,"Even If You Win, You're Still A Rat",Architects,192640,0.398,0.000403,0.966,0.000123,0.126,0.125,-3.976,0.129,117.53,Energetic
749,6utL5t6fwMvYhkABe2GgeX,metalcore,I Survive,We Came As Romans,249187,0.566,0.00068,0.854,0.0,0.034,0.133,-4.824,0.0646,114.997,Energetic
750,0DxEMp5hGlp5MkA3lc0BXB,metalcore,Found Our Way,Miss May I,167400,0.21,0.000845,0.9,0.0,0.544,0.182,-2.203,0.0898,158.758,Energetic
751,6ITMFeBRafXxl11ybxHmih,minimal-techno,Selber,Paul Kalkbrenner,246840,0.821,0.105,0.42,0.923,0.159,0.67,-10.175,0.0432,133.287,Sad
752,6u2gV0mlZZ51VWfxb6lA9F,minimal-techno,Mole,Anja Schneider,395947,0.804,0.0202,0.451,0.929,0.0877,0.209,-15.605,0.0825,128.009,Sad
753,5UdbkZ8IOTW66oCijFHpgJ,minimal-techno,Afterburner,Nhar,581587,0.805,0.0982,0.68,0.904,0.0983,0.539,-9.757,0.0553,125.999,Sad
754,2344Nf75xepsoiWZeV705d,minimal-techno,Was Right Been Wrong,Fritz Kalkbrenner,407249,0.674,0.00257,0.389,0.838,0.0953,0.277,-13.138,0.0424,123.983,Sad
755,0h32gYmZUnmyG4ZbC89Um9,minimal-techno,Fullmoon - Original Mix,Johnny Awkward,397143,0.801,0.0199,0.928,0.913,0.0823,0.499,-9.257,0.104,126.986,Happy
756,0qPRv4VuPhvuDdDrF6Vo33,minimal-techno,Keule,Paul Kalkbrenner,467987,0.797,0.000842,0.937,0.895,0.0912,0.472,-8.733,0.0645,130.004,Happy
757,2LjCDa2D7ub6s0tZ9SP4f3,minimal-techno,Magnetic North,Sasha,317707,0.6,0.0082,0.687,0.905,0.111,0.242,-12.465,0.0438,130.019,Sad
758,7rQ6cJK1mO9u0tIzk1KL7D,minimal-techno,Procast,Various Artists,510253,0.797,2.56e-05,0.913,0.86,0.1,0.474,-7.606,0.0695,127.0,Sad
759,0ILPyzPx7uyoAQ48iAixih,minimal-techno,Workaholic,Alesso,430312,0.716,0.000435,0.586,0.835,0.41,0.0948,-11.289,0.0416,127.978,Sad
760,1J6d1aGQ1QnrKcBhyHAD4s,minimal-techno,Aura - Jimpster Remix,Various Artists,298613,0.807,0.000113,0.662,0.902,0.0718,0.778,-9.281,0.0568,125.362,Happy
761,3bvQ0jV25RWryznubbE3ky,movies,Journey to the Line,Hans Zimmer,561366,0.191,0.667,0.0923,0.92,0.495,0.0342,-24.487,0.0419,119.958,Calm
762,13BsNJgM2vZqC7aMoba5ZW,movies,Theme From Matrix Revolutions,Movie Sounds Unlimited,79440,0.302,0.141,0.805,0.32,0.413,0.0377,-8.283,0.0485,125.587,Energetic
763,4rOZRpsGz3eZxTYabaRLtn,movies,Lily's Theme,Alexandre Desplat,148813,0.126,0.873,0.0386,0.975,0.0759,0.0274,-28.821,0.0501,73.378,Calm
764,2SKCoeEzz4Kx1VdiCWzC4X,movies,Journey to the Cross-roads,Various Artists,137387,0.183,0.935,0.0349,0.87,0.0903,0.0309,-27.384,0.04,78.255,Calm
765,0MrbH0etjxlxLEQEGZnxoc,movies,"Because We Can - From ""Moulin Rouge"" Soundtrack",Various Artists,207400,0.519,2.02e-05,0.993,0.0934,0.845,0.846,-5.426,0.0466,140.094,Energetic
766,70y3OsCu7GBkJ3aqD94Agv,movies,Wait,M83,343253,0.426,0.198,0.228,0.13,0.0832,0.0822,-10.552,0.0322,147.994,Sad
767,0UPsdEgJx6ypkfFUxD3ZHh,movies,Don't Move,Phantogram,258187,0.558,7.19e-05,0.642,0.00746,0.201,0.482,-5.206,0.0321,99.977,Happy
768,3ZWkh8WkXzp4HoMqhQaU7H,movies,The Ruler And The Killer,Various Artists,273373,0.622,0.000606,0.495,0.699,0.102,0.301,-11.59,0.0288,151.013,Sad
769,6jkdt7GDct9kwhps4KGJr8,movies,Blue Slide Park,Mac Miller,149385,0.628,0.0571,0.858,0.0,0.276,0.16,-5.629,0.282,95.515,Energetic
770,22c2pt75xtnDddA5Zlm0yy,movies,All Star,Smash Mouth,200560,0.73,0.0398,0.862,0.0,0.0818,0.77,-5.876,0.0313,104.018,Energetic
771,6R32fNhVuK0yPlyQreeklh,mpb,Seresteiro das Noites,Amado Batista,259427,0.658,0.104,0.652,0.0,0.046,0.905,-6.915,0.0298,121.77,Happy
772,1DZS5jjNsCTL5h56vZjOD3,mpb,Jardim Do Éden,Marcelo Jeneci,269027,0.714,0.653,0.401,0.00211,0.234,0.452,-10.822,0.0303,118.473,Sad
773,5V0HmhGqwjoDq0cHlI05GS,mpb,Swing de Campo Grande,Novos Baianos,189040,0.764,0.781,0.697,0.0,0.163,0.937,-7.346,0.0525,104.016,Sad
774,3q8ujySRKFcSH8X6oJzEBU,mpb,Sem Fim,Móveis Coloniais de Acaju,210227,0.655,0.545,0.636,5.25e-05,0.114,0.629,-5.751,0.0277,114.016,Sad
775,4b3JjcM3BJimiedw1DVnMm,mpb,Exagerado - Ao Vivo,Cazuza,258293,0.492,0.285,0.756,7.56e-06,0.583,0.285,-9.382,0.0436,137.357,Happy
776,2iUR6zCUCpiR6Ka7lbxoYy,mpb,Brasileira Academia,Moraes Moreira,153933,0.482,0.864,0.436,0.0,0.332,0.546,-9.041,0.0698,139.749,Sad
777,7wqojWtf69NNjw3P5wMst6,mpb,Felicidade,Marcelo Jeneci,252600,0.65,0.61,0.499,0.00101,0.104,0.753,-9.464,0.0286,110.297,Sad
778,6770VpNwRiV1fKMFjnhvmQ,mpb,Asa Branca (feat. Fagner),Luiz Gonzaga,207760,0.582,0.598,0.726,1.58e-06,0.128,0.822,-7.386,0.0376,115.545,Happy
779,1ZetCeq3ZOSD2k64UNEBqf,mpb,Acabou Chorare,Novos Baianos,253173,0.725,0.947,0.181,0.00387,0.111,0.357,-13.824,0.0411,111.122,Sad
780,7oHJkFZQ2hUZF8SkeJupIp,mpb,I Know It Won't Be Long,Maria Gadú,132467,0.79,0.286,0.328,0.000753,0.103,0.695,-10.306,0.0354,138.856,Sad
781,5xI9BaKt76y1DRR20QGLp5,new-age,South Wind,Kitaro,328613,0.476,0.738,0.222,0.887,0.18,0.198,-14.015,0.0324,131.919,Calm
782,0Fyj9w0HVfjoxm9S8nGClt,new-age,Orinoco Flow,Enya,266960,0.685,0.797,0.46,0.257,0.101,0.566,-11.223,0.0283,114.995,Sad
783,5HCpFoI5TpN3NRDnSPU7Cw,new-age,Estrellas Sobre Ella,Johannes Linstead,306613,0.522,0.632,0.337,0.857,0.349,0.207,-12.928,0.029,148.048,Calm
784,5Vk3nJhcGk3VLVbVq23vMu,new-age,The Long Riders,Various Artists,211107,0.492,0.754,0.153,0.755,0.125,0.17,-21.137,0.0311,108.843,Calm
785,0QR8gP8FKpC94HDsK5uehS,new-age,The Fairy Queen - Remastered 2003,Clannad,161667,0.606,0.981,0.0843,0.908,0.108,0.216,-19.659,0.0478,92.056,Calm
786,4ofdytqu3wEK9wikkA9JDY,new-age,The Sound of Hope,Australis,285027,0.565,0.517,0.375,0.909,0.104,0.145,-12.58,0.0347,90.005,Calm
787,6XP3s8jutiuuqV2Usoy2Jh,new-age,Angeles - 2009 Remaster,Enya,241280,0.221,0.944,0.133,0.0766,0.189,0.0608,-17.268,0.0374,121.769,Sad
788,5BEFJq7lz1z01PAaWfu0rf,new-age,Snow,Various Artists,340027,0.333,0.782,0.238,4.58e-05,0.0805,0.0827,-9.692,0.0359,136.841,Sad
789,1usulddf8fO284zGsyeGx4,new-age,Little Wing,The Corrs,307240,0.374,0.189,0.499,0.0192,0.461,0.126,-9.023,0.0313,140.083,Sad
790,0Jurdt6O6gK3b6Im0qMTTp,new-age,Gaia,Kitaro,431827,0.338,0.516,0.455,0.715,0.107,0.104,-14.88,0.0619,139.871,Sad
791,0375PEO6HIwCHx5Y2sowQm,new-release,Waste The Night,5 Seconds of Summer,266640,0.533,0.0159,0.904,0.0,0.283,0.323,-4.741,0.0656,75.667,Energetic
792,0QCoA8f4gK0lGtGzCIrBjg,new-release,Just Like That (feat. Johnny Graves),Pegboard Nerds,203569,0.405,0.0422,0.768,0.0,0.13,0.338,-5.387,0.0898,159.988,Energetic
793,44cHg0JIrS144r7qLupD9o,new-release,Hollow,Tori Kelly,210613,0.462,0.0407,0.527,1.75e-05,0.473,0.351,-6.986,0.0347,126.086,Happy
794,38510fWvtOkrFjg2EDkJtT,new-release,Toothbrush,DNCE,231813,0.495,0.119,0.777,0.0,0.425,0.812,-5.764,0.177,104.458,Energetic
795,3UWMvlNnUHjY48CfhvfOOg,new-release,$ (feat. Donnie Trumpet),DRAM,203373,0.441,0.0578,0.725,0.0,0.084,0.436,-6.436,0.24,105.101,Energetic
796,6yaopzMnKEEImSHWpFd1Vq,new-release,I'm Already Gone,ACES,261058,0.613,0.0289,0.429,0.0115,0.15,0.628,-10.381,0.0569,75.004,Happy
797,2aB6ePZ506uV0hQRdQaFHw,new-release,Air,Basenji,363116,0.694,0.694,0.663,0.405,0.134,0.179,-7.326,0.0329,119.993,Sad
798,4NtdkNudAf9vuF9zzpeJiL,new-release,Hot,POWERS,303787,0.454,8.73e-05,0.881,4.21e-06,0.379,0.545,-4.537,0.0412,107.962,Energetic
799,1kDVtWMDT5RnXHvymKgTyd,new-release,C.U.R.E.,BOOTS,176253,0.64,3.86e-05,0.768,0.191,0.197,0.34,-3.465,0.0676,141.593,Energetic
800,14c6Q17DoHUY4A2u9HlxxL,new-release,Hyde,Astrid S,191819,0.689,0.238,0.404,0.00132,0.618,0.22,-8.898,0.0365,109.968,Sad
801,7HonfcsYMRIkEiPI4sTZMU,opera,"Verdi: Rigoletto, Act 1: ""Gualtier Maldè… Caro nome"" (Gilda, Borsa, Ceprano, Marullo)",Maria Callas,455627,0.295,0.985,0.0598,0.0149,0.0633,0.0581,-18.443,0.0506,139.069,Sad
802,4GPcoByk1upqDUVHLRlcbv,opera,One Fine Day (from Madam Butterfly),Various Artists,200867,0.0831,0.979,0.108,0.666,0.0929,0.0399,-16.129,0.0422,73.122,Calm
803,4OcvKUhccmfqbCU8552o81,opera,"Acis and Galatea / Act 2: ""I rage, I melt, I burn!""",George Frideric Handel,87493,0.398,0.94,0.168,3.28e-06,0.414,0.189,-19.924,0.082,126.45,Sad
804,0FTtjomwa2IjrkjQxcYaxi,opera,Notte 'e piscatore,Luciano Pavarotti,303813,0.158,0.981,0.426,0.0175,0.345,0.129,-8.288,0.0432,176.005,Sad
805,5stPdVFNnyEahYLpWs2akd,opera,Flower duet from Lakme - Remasterisé en 1987,Various Artists,210720,0.224,0.97,0.121,0.622,0.264,0.0481,-19.321,0.0447,89.567,Calm
806,6m002BusfrIgwxQGiT2Aqm,opera,Il Mare Calmo Della Sera,Andrea Bocelli,279067,0.34,0.709,0.346,1.09e-05,0.0812,0.118,-8.149,0.0294,137.139,Sad
807,2aE7NbDXHo3BWo3onkAAOb,opera,"Rimsky-Korsakov: The Tsar's Bride, Act I: Lyubasha's Song. ""Snaryazhay skoryy matushka rodimaya""",Various Artists,271547,0.215,0.988,0.0282,0.0,0.0781,0.0513,-25.171,0.0622,73.823,Sad
808,3qkcg8HPRgEvHwcgzHfu1A,opera,"Requiem in D Minor, K 626 - 12. Benedictus",Various Artists,288000,0.18,0.994,0.0792,0.0435,0.0831,0.138,-22.588,0.043,82.489,Sad
809,0TuCdn12Iuppj1lTZQD3EA,opera,"Vanne, o rosa fortunata - Live",Angela Gheorghiu,144547,0.437,0.989,0.247,0.0171,0.721,0.186,-17.907,0.214,83.429,Sad
810,5NinL2jNwjeRpHwTFeRSv9,opera,"Monteverdi: L'incoronazione di Poppea, SV 308, Act 3: ""Pur ti miro"" (Nerone, Poppea)",Claudio Monteverdi,251213,0.259,0.983,0.0625,3.59e-06,0.1,0.182,-21.294,0.0483,76.588,Sad
811,3VL9nCr9DGX9BWYBxB2FVG,pagode,Mulher de Hoje em Dia,Alexandre Pires,185840,0.679,0.634,0.715,0.0,0.474,0.616,-6.269,0.215,117.062,Happy
812,3eSzvltujquXLnc3cHN7pk,pagode,É Você,Almir Guineto,191518,0.659,0.402,0.657,0.0,0.128,0.657,-7.592,0.189,94.0,Happy
813,7oUNnL6oJ0gSKyD4cRnVCH,pagode,É No Pagode,Exaltasamba,185156,0.697,0.687,0.875,0.0,0.854,0.915,-8.253,0.0409,101.976,Happy
814,5e3Fk2UDeFWNuJCjEMCeZT,pagode,Bambolê,É O Tchan,185467,0.82,0.29,0.921,0.0,0.279,0.798,-6.736,0.104,106.632,Energetic
815,33SykNOxh8irJwBVZY1ldh,pagode,O Vento Levou,Kiloucura,216627,0.384,0.522,0.583,0.0,0.125,0.642,-7.851,0.0308,146.99,Sad
816,3q8U4Q7zDxLPSsx8upRq1Z,pagode,Que Se Chama Amor,Só Pra Contrariar,240533,0.639,0.81,0.514,0.0,0.155,0.643,-11.719,0.0368,136.123,Sad
817,1D3HUSOUzE0YI1iXbvczuH,pagode,Quer Beijinho,Thiaguinho,208840,0.771,0.225,0.877,0.0,0.0904,0.96,-7.812,0.0988,177.903,Energetic
818,7ub2KVmDmVkt6OL8WzPPco,pagode,Um Minuto (Ao Vivo),Exaltasamba,199413,0.631,0.55,0.915,0.0,0.84,0.843,-8.238,0.0547,90.118,Happy
819,6tJVpsuAso4yFUxLqofx7E,pagode,Vem Pro Meu Samba - Ao Vivo,Pixote,205187,0.426,0.567,0.829,0.0,0.862,0.614,-6.25,0.127,128.184,Happy
820,5lvid6Lb4YdxgPP6PWQsPF,pagode,Entra no Clima,Arlindo Cruz,247067,0.71,0.651,0.656,0.0,0.451,0.902,-8.377,0.106,106.052,Happy
821,0oqQHYZp2CpyZNwTC2ARrJ,party,Stereo Hands,White Panda,180558,0.696,0.0176,0.791,0.0,0.25,0.927,-7.202,0.0375,130.979,Energetic
822,5T9Kx7b2NrZdHiEshXdDrK,party,Tonight (I'm Fuckin' You),Enrique Iglesias,231653,0.669,0.0359,0.875,6.52e-06,0.15,0.251,-4.655,0.0472,125.983,Energetic
823,4Tyv7nnNTHC6mR1pTubIrw,party,Drop It Like It's Hot,Snoop Dogg,270467,0.912,0.188,0.553,0.0,0.102,0.62,-4.716,0.205,91.991,Happy
824,5QcSDOm6mcvFDl7KBT1fHv,party,Spaceman - Carnage Festival Trap Remix,Hardwell,234160,0.712,0.0235,0.497,0.768,0.101,0.238,-8.976,0.0777,139.987,Sad
825,2ihCaVdNZmnHZWt0fvAM7B,party,Little Talks,Of Monsters and Men,266600,0.457,0.0206,0.757,0.0,0.146,0.417,-5.177,0.032,102.961,Happy
826,2Oj5BXOY01EDuJhVYNlEoq,party,Safe And Sound,Capital Cities,192693,0.652,0.000189,0.783,0.0173,0.0889,0.836,-4.829,0.0309,117.952,Energetic
827,3jagJCUbdqhDSPuxP8cAqF,party,Work It,Missy Elliott,263227,0.884,0.0778,0.677,0.0,0.0732,0.584,-5.603,0.283,101.868,Energetic
828,1wap9wHVL6wzhmQOuyhwMH,party,White Noise,Disclosure,277688,0.665,0.00963,0.844,0.000215,0.311,0.902,-6.164,0.0501,119.978,Energetic
829,4nVBt6MZDDP6tRVdQTgxJg,party,Story of My Life,One Direction,245493,0.6,0.225,0.663,0.0,0.119,0.286,-5.802,0.0477,121.07,Sad
830,7k6IzwMGpxnRghE7YosnXT,party,Me & U,Cassie,192213,0.803,0.352,0.454,0.0,0.0655,0.739,-4.802,0.0294,99.99,Sad
831,3zuJmBQozBPx6KRlfCNUPQ,philippines-opm,Himala,Rivermaya,246280,0.353,0.0922,0.316,2.06e-05,0.0768,0.316,-8.324,0.0284,173.887,Sad
832,0qoutu3lGcPyjLRArFbMfd,philippines-opm,Scared to Death,Various Artists,231893,0.458,0.337,0.472,0.00951,0.101,0.22,-7.347,0.031,151.88,Sad
833,3rPNUp7UfR7wqmyrq87V65,philippines-opm,Sana'y Wala Nang Wakas,Sharon Cuneta,273667,0.268,0.753,0.434,0.00225,0.138,0.153,-8.468,0.0324,78.668,Sad
834,6DK4varcijmwkFI7eg52s6,philippines-opm,Love Me Again,Lani Misalucha,219813,0.509,0.207,0.374,0.0,0.221,0.0816,-9.53,0.0323,143.815,Sad
835,2SSIn8lW08frx3ANwTaoMR,philippines-opm,Kahit Isang Saglit,Various Artists,269480,0.117,0.831,0.258,0.00154,0.696,0.0708,-11.967,0.0353,75.733,Sad
836,27Ihp4aWfaeOaXiRqDXOAY,philippines-opm,No Hay Otra,Bamboo,287480,0.702,0.291,0.694,0.0,0.328,0.801,-5.014,0.107,87.512,Happy
837,51QIgDtWouT3pHz3p3dTgv,philippines-opm,Can This Be Love,Sarah Geronimo,224360,0.435,0.79,0.443,0.0,0.226,0.329,-6.569,0.0301,71.964,Sad
838,1USKLocNLkXon66Ycdc6sp,philippines-opm,The Only Two People In The World,Bituin Escalante,216747,0.524,0.568,0.432,0.0,0.129,0.204,-8.014,0.0271,139.872,Sad
839,6wGX0VyKwKS4xJgnMzdgoc,philippines-opm,Naaalala Ka,Jericho Rosales,287504,0.468,0.849,0.175,1.36e-06,0.105,0.144,-14.257,0.0377,137.692,Sad
840,1XPGY138WGzP8DYd8PuEh2,philippines-opm,I Just Fall In Love Again,Angeline Quinto,228493,0.513,0.804,0.291,3.19e-05,0.0844,0.148,-10.59,0.0312,138.117,Sad
841,4V7oCnRaoBOL1XWkb4DMDf,piano,Prelude In C Sharp Minor Op.3/2,Various Artists,251267,0.418,0.991,0.0374,0.904,0.0966,0.0437,-21.644,0.0729,82.039,Calm
842,7ro7CARBRrkcHNSXzyuE4v,piano,"4 Impromptus, Op. 90, D. 899: Impromptu No. 1 in C Minor",Franz Schubert,560160,0.286,0.991,0.0299,0.899,0.062,0.0884,-24.506,0.0462,95.731,Calm
843,0XiMoe7Dh3CcF5sYNWIwYR,piano,The Poet Acts,Philip Glass,223267,0.249,0.975,0.0279,0.966,0.103,0.037,-29.617,0.039,84.122,Calm
844,65LJryNz0SQWjjeOP0MJPl,piano,La Longue Route,Yann Tiersen,134467,0.455,0.996,0.123,0.955,0.0948,0.639,-23.587,0.0397,103.613,Calm
845,0bvUr70DxzgDzwlHjZ35SK,piano,Come Thou Fount,Paul Cardall,140773,0.173,0.744,0.327,0.0183,0.199,0.0396,-12.532,0.0322,69.209,Sad
846,7B42s5gzgShIdNSu1SNuZT,piano,"Lyric Pieces, Book 2, Op. 38: Halling (Nowegian Dance)",Edvard Grieg,45160,0.537,0.993,0.147,0.954,0.106,0.543,-19.633,0.0361,122.784,Calm
847,2EFDlTTFdC4HrV8UfLfnkp,piano,Dream,Yiruma,255053,0.372,0.969,0.0595,0.00178,0.0987,0.108,-15.605,0.0307,98.173,Sad
848,49ts0hThg4h5H1PN2qIkAp,piano,Chopin - Nocturne,Exam Study Classical Music Orchestra,80226,0.611,0.993,0.0501,0.936,0.116,0.396,-23.334,0.0719,113.195,Calm
849,2sRlz5hcc5vpYieO4vgouD,piano,"Romance, S169/R66a",Franz Liszt,161973,0.184,0.993,0.0149,0.889,0.075,0.0369,-30.883,0.051,64.592,Calm
850,1qlYBDwPvgKOtnMjCCDrvs,piano,Where The Streets Have No Name,2CELLOS,242133,0.565,0.358,0.811,0.774,0.124,0.2,-8.017,0.0451,156.001,Sad
851,4c2W3VKsOFoIg2SFaO6DY5,pop,Your Song,Rita Ora,180757,0.855,0.158,0.624,0.0,0.0513,0.962,-4.093,0.0488,117.959,Happy
852,2dLLR6qlu5UJ5gk0dKz0h3,pop,Royals,Lorde,190185,0.674,0.121,0.428,0.0,0.132,0.337,-9.504,0.122,84.878,Happy
853,6Fha6tXHkL3r9m9nNqQG8p,pop,Georgia,Vance Joy,230507,0.388,0.312,0.66,0.000307,0.0943,0.401,-7.372,0.0308,143.554,Sad
854,5jrdCoLpJSvHHorevXBATy,pop,Dark Horse,Katy Perry,215672,0.645,0.00314,0.585,0.0,0.165,0.353,-6.122,0.0513,131.931,Happy
855,6PCUP3dWmTjcTtXY02oFdT,pop,Castle on the Hill,Ed Sheeran,261154,0.461,0.0232,0.834,1.14e-05,0.14,0.471,-4.868,0.0989,135.007,Energetic
856,7BqBn9nzAq8spo5e7cZ0dJ,pop,Just the Way You Are,Bruno Mars,220734,0.635,0.0134,0.841,0.0,0.0622,0.424,-5.379,0.0422,109.021,Happy
857,5DSr1NMci58MEgS20vivSL,pop,Let's Get Lost (feat. Devon Baldwin),G-Eazy,240680,0.671,0.103,0.672,3.98e-05,0.074,0.186,-9.188,0.12,117.96,Happy
858,6gBFPUFcJLzWGx4lenP6h2,pop,goosebumps,Travis Scott,243837,0.841,0.0847,0.728,0.0,0.149,0.43,-3.37,0.0484,130.049,Happy
859,6HfOzLLjsaXsehIFEsrxTk,pop,Trophies,Young Money,188320,0.746,0.155,0.687,0.0,0.137,0.283,-7.475,0.382,143.931,Energetic
860,1ULa3GfdMKs0MfRpm6xVlu,pop,We Dem Boyz,Wiz Khalifa,224933,0.717,0.00689,0.862,0.0,0.321,0.52,-4.736,0.054,130.021,Energetic
861,2qSh6XPZeV5XgCsKEFnajj,pop-film,Misirlou - Single Version,Various Artists,134027,0.299,0.0173,0.854,0.381,0.435,0.591,-9.923,0.0489,172.557,Energetic
862,1IwNCQBChMOyuOQfhVQYvd,pop-film,Stayin' Alive,Various Artists,90867,0.7,0.0992,0.452,0.00324,0.147,0.917,-19.789,0.0369,103.655,Happy
863,2aY10ROND1LRntjQwEEAdF,pop-film,Sweet Jane,Cowboy Junkies,217867,0.6,0.252,0.262,0.121,0.0985,0.765,-20.16,0.0314,167.464,Sad
864,0t7ttzoe3dV0mah4lBI2kx,pop-film,Gimme Shelter,The Rolling Stones,270853,0.631,0.484,0.632,0.0316,0.121,0.492,-8.227,0.031,118.649,Sad
865,0bSr5pybJSlgG5OZH441gF,pop-film,Simply Irresistible,Robert Palmer,255093,0.69,0.163,0.841,2.78e-06,0.0441,0.716,-13.357,0.0384,142.782,Happy
866,3Wq1XLo82SODnXJpYHvnyD,pop-film,Walkin' On Sunshine (Re-Recorded Version),Katrina,219429,0.458,0.0246,0.928,1.29e-06,0.055,0.962,-5.235,0.0798,218.967,Energetic
867,7kn5XuD2nKL1KuuAiN6Yqq,pop-film,Where Do I Begin,Various Artists,389467,0.454,0.557,0.637,0.401,0.148,0.614,-7.021,0.0465,102.0,Sad
868,74JdR9aXE6I74oS1BVRsvb,pop-film,O-o-h Child,The Five Stairsteps,197160,0.488,0.00154,0.754,2.42e-05,0.678,0.664,-7.95,0.0381,88.368,Energetic
869,4zitGsN8QeDslYT61lUB3D,pop-film,Build Me up Buttercup (Re-Recorded),Various Artists,175533,0.571,0.512,0.648,7.98e-05,0.075,0.715,-6.213,0.0415,132.85,Happy
870,0gslAiwYeAbpXUMOIbOCks,post-dubstep,Night Bus,Burial,140440,0.235,0.967,0.0809,0.853,0.0734,0.0366,-21.697,0.0443,52.626,Calm
871,20hPpRiHhGkKzqu4NjhfyM,post-dubstep,Sens,Zomby,118800,0.815,0.00119,0.773,0.105,0.174,0.594,-6.787,0.112,146.963,Energetic
872,7LIwuQGzVZ8mAAgIvaWEaI,post-dubstep,Elron Hubbard vs. Jacques Cousteau,Zen Death Squad,217953,0.536,8.71e-06,0.852,0.798,0.177,0.691,-4.958,0.0659,170.038,Happy
873,1ZfkdeAL3SSuCSSzXn9GMR,post-dubstep,Lovely Bloodflow,Baths,215133,0.832,0.0157,0.518,0.163,0.403,0.326,-6.988,0.11,95.022,Happy
874,0KGC8Il4zq1VUtRZpGvhAK,post-dubstep,Over,Fantastic Mr Fox,256070,0.852,0.134,0.566,0.314,0.0907,0.652,-7.325,0.292,140.002,Energetic
875,1x1GXJxtApyE6fT8EZU7ZZ,post-dubstep,Evening Glow,SBTRKT,278733,0.653,0.225,0.418,0.865,0.621,0.243,-16.283,0.0443,132.994,Sad
876,7MM9RGLWhMxEDBNJUulqBa,post-dubstep,Back to Life,"Akbar ""Shawhin"" Izaddoost",279478,0.752,0.0261,0.909,0.13,0.065,0.8,-6.653,0.0677,134.034,Energetic
877,0E15FfqZv1QUc0NSBWMR4x,post-dubstep,William (Dayglo Mix),Mount Kimbie,241700,0.615,0.207,0.797,0.521,0.206,0.532,-11.634,0.335,139.875,Energetic
878,0KhVaD12zwlyXWuj4bnSDS,post-dubstep,Shoulda,Jamie Woon,227323,0.772,0.865,0.436,0.0503,0.162,0.628,-10.906,0.0374,128.957,Sad
879,4Rl4I5uw22O8DAASyx7uOm,post-dubstep,Bright Shadows,TOKiMONSTA,230261,0.4,0.00302,0.838,0.872,0.164,0.246,-7.487,0.0976,134.006,Happy
880,0jKNqa354uv4e2GrVIiy2j,power-pop,Numbers With Wings,The Bongos,264600,0.43,0.000866,0.881,0.174,0.146,0.647,-8.888,0.0487,129.31,Energetic
881,2CD7yRNvdpRvwurwi4PeUS,power-pop,Fresh As A Daisy,Emitt Rhodes,171960,0.642,0.173,0.473,0.0548,0.073,0.446,-9.98,0.0307,117.29,Sad
882,7tl1utn1EWToMwI4C99zrl,power-pop,Date With An Angel,Game Theory,198533,0.536,0.00108,0.612,0.262,0.0844,0.567,-9.65,0.078,124.525,Happy
883,3V1rmBGMWs3GmcM8wkxRki,power-pop,I'm An Adult Now,The Pursuit Of Happiness,269973,0.582,0.000492,0.672,0.3,0.0839,0.81,-11.219,0.0336,135.795,Happy
884,2stMeBjGb8G3JQefHN7S1F,power-pop,Jet Fighter,The Three O'Clock,209027,0.511,0.00947,0.897,4.77e-05,0.0348,0.928,-7.021,0.0568,138.126,Energetic
885,4YN94yxYWFfhk9YbmOIqR4,power-pop,Sucked Out,Superdrag,166800,0.403,0.0366,0.767,0.0,0.318,0.743,-6.743,0.0431,125.469,Energetic
886,51m0PrZokFZNk5b5xptyzC,power-pop,Cannonball,The Breeders,215573,0.498,0.00971,0.685,0.775,0.365,0.765,-11.795,0.0394,112.49,Happy
887,3u13MyusqSsMVegpADUHHP,power-pop,Song for the Dumped,Ben Folds Five,231867,0.549,0.179,0.864,0.00024,0.158,0.594,-6.615,0.0445,104.745,Happy
888,0sN5bVcf5W4Dq8kop1HqdR,power-pop,Everyone's On Tour,Nada Surf,159240,0.37,2.92e-05,0.917,2.82e-05,0.227,0.432,-4.741,0.042,151.108,Energetic
889,6bKLaQjdWeI9Gxl8xvLusb,power-pop,She's So Young,The Pursuit Of Happiness,216533,0.492,0.00036,0.697,0.0591,0.417,0.921,-11.022,0.0309,133.445,Energetic
890,0n4yx5XNARIwBV4535D8Gi,progressive-house,Arrow And Bow - Marek Hemmann Remix,Oliver Koletzki & Fran,431375,0.799,0.00398,0.57,0.662,0.115,0.523,-13.467,0.0563,124.999,Sad
891,1gihuPhrLraKYrJMAEONyc,progressive-house,Feel So Close - Radio Edit,Calvin Harris,206413,0.707,0.000972,0.924,0.00703,0.204,0.919,-2.842,0.031,127.937,Energetic
892,5dS2vnlkeVuNi12PQAyOyx,progressive-house,Let The Love - Original Mix,Starkillers,367500,0.647,0.00266,0.935,0.465,0.034,0.571,-3.085,0.0895,128.0,Happy
893,1hOV1l4X9xiSDzJViVAtqn,progressive-house,Leave The World Behind - Radio Edit,Various Artists,163720,0.525,0.00197,0.799,0.00138,0.3,0.363,-7.721,0.0464,128.0,Energetic
894,15ccEhr9NN3Blmdr0hQwj9,progressive-house,Icarus,Madeon,214267,0.48,0.000245,0.841,0.303,0.111,0.143,-2.267,0.0529,126.113,Happy
